,数据名称,店铺,数据标签,数据大小,浏览量,价格
822,199.0,249.0,3077.0526315789475,1826487.0,20869,199.0
823,2683.0981704596156,199.0,271.95652173913044,1826487.0,24356,199.0
824,2683.0981704596156,199.0,2683.0981704596156,1826487.0,26114,199.0
825,2683.0981704596156,199.0,223.8,1826487.0,21182,199.0
826,2683.0981704596156,199.0,271.95652173913044,1826487.0,23493,199.0
827,2683.0981704596156,199.0,271.95652173913044,1826487.0,27514,199.0
828,2683.0981704596156,199.0,271.95652173913044,1826487.0,27531,199.0
829,2683.0981704596156,199.0,271.4418604651163,1826487.0,28663,199.0
830,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,31261,199.0
841,2683.0981704596156,135.86363636363637,178.93333333333334,1292277.0,22098,80.0
842,2683.0981704596156,135.86363636363637,178.93333333333334,1292277.0,30422,80.0
843,2683.0981704596156,135.86363636363637,178.93333333333334,1292277.0,21415,80.0
844,2683.0981704596156,135.86363636363637,178.93333333333334,1292277.0,29665,80.0
845,2683.0981704596156,2683.0981704596156,2683.0981704596156,5075889.0,24666,1500.0
846,250.0,2683.0981704596156,178.93333333333334,3064672.0,10832,200.0
847,205.0,2683.0981704596156,181.2,3064672.0,10934,200.0
848,2683.0981704596156,135.86363636363637,243.6,1826487.0,10466,199.0
849,2683.0981704596156,135.86363636363637,274.5,1826487.0,10410,199.0
850,2683.0981704596156,135.86363636363637,206.1851851851852,1292277.0,22888,65.0
851,2683.0981704596156,135.86363636363637,201.25,1292277.0,24393,60.0
852,2683.0981704596156,186.03571428571428,223.8,3064672.0,26610,200.0
853,199.0,199.0,298.35833333333335,1826487.0,24174,199.0
854,2683.0981704596156,136.66666666666666,635.5217391304348,1292277.0,24545,50.0
868,199.0,199.0,298.35833333333335,1826487.0,27241,199.0
869,199.0,199.0,298.35833333333335,1826487.0,21520,199.0
870,199.0,199.0,298.35833333333335,1826487.0,25534,199.0
871,199.0,199.0,298.35833333333335,1826487.0,20945,199.0
872,199.0,199.0,298.35833333333335,1826487.0,24168,199.0
873,199.0,199.0,298.35833333333335,1826487.0,26396,199.0
874,199.0,199.0,298.35833333333335,1826487.0,23518,199.0
875,199.0,199.0,175.4,1826487.0,27669,199.0
876,199.0,199.0,298.35833333333335,1826487.0,30063,199.0
877,2683.0981704596156,315.81666666666666,322.95238095238096,5075889.0,22915,1500.0
878,2683.0981704596156,62.5,322.95238095238096,1292277.0,21407,50.0
879,2683.0981704596156,135.86363636363637,322.95238095238096,1292277.0,10395,50.0
880,2683.0981704596156,199.0,459.95717391304345,1826487.0,29097,199.0
881,2683.0981704596156,199.0,459.95717391304345,1826487.0,24398,199.0
882,2683.0981704596156,199.0,459.95717391304345,1826487.0,10667,199.0
883,563.3333333333334,1250.0,298.35833333333335,5075889.0,21653,1500.0
884,2683.0981704596156,2683.0981704596156,178.93333333333334,3064672.0,23661,200.0
885,2683.0981704596156,127.51428571428572,145.05882352941177,1292277.0,21249,60.0
888,2683.0981704596156,199.0,459.95717391304345,1826487.0,23137,199.0
889,120.0,315.0,298.35833333333335,1292277.0,30386,120.0
890,159.5,315.0,298.35833333333335,1292277.0,23641,120.0
891,159.5,315.0,298.35833333333335,1292277.0,25277,120.0
892,2683.0981704596156,199.0,459.95717391304345,1826487.0,24791,199.0
893,2683.0981704596156,199.0,1335.5,1826487.0,29340,199.0
904,2683.0981704596156,199.0,459.95717391304345,1826487.0,27759,199.0
905,2683.0981704596156,199.0,1335.5,1826487.0,21521,199.0
906,2683.0981704596156,199.0,1335.5,1826487.0,23656,199.0
907,2683.0981704596156,199.0,459.95717391304345,1826487.0,29862,199.0
908,199.0,199.0,356.0,1826487.0,23060,199.0
909,199.0,199.0,356.0,1826487.0,30487,199.0
910,2683.0981704596156,138.35,181.2,3064672.0,24014,300.0
911,2683.0981704596156,199.0,197.72222222222223,1826487.0,23029,199.0
912,2683.0981704596156,199.0,197.72222222222223,1826487.0,26980,199.0
916,399.57142857142856,200.0,298.35833333333335,3064672.0,22926,200.0
920,2683.0981704596156,135.86363636363637,162.0,1826487.0,30063,199.0
921,2683.0981704596156,138.35,271.4418604651163,1292277.0,27548,50.0
922,2683.0981704596156,138.35,2683.0981704596156,1826487.0,27335,199.0
923,2683.0981704596156,199.0,1335.5,1826487.0,26016,199.0
924,2683.0981704596156,199.0,1335.5,1826487.0,23591,199.0
925,2683.0981704596156,199.0,459.95717391304345,1826487.0,28172,199.0
926,2683.0981704596156,199.0,459.95717391304345,1826487.0,30129,199.0
927,2683.0981704596156,199.0,1335.5,1826487.0,28877,199.0
928,2683.0981704596156,199.0,459.95717391304345,1826487.0,30081,199.0
929,2683.0981704596156,138.35,181.2,1292277.0,26751,50.0
930,2683.0981704596156,135.86363636363637,322.95238095238096,1292277.0,29016,60.0
931,2683.0981704596156,199.0,459.95717391304345,1826487.0,25494,199.0
932,2683.0981704596156,199.0,459.95717391304345,1826487.0,28960,199.0
933,2683.0981704596156,199.0,197.72222222222223,1826487.0,23916,199.0
934,2683.0981704596156,135.86363636363637,322.95238095238096,1826487.0,29955,199.0
935,159.5,135.86363636363637,298.35833333333335,1826487.0,24666,199.0
936,159.5,135.86363636363637,298.35833333333335,1826487.0,27218,199.0
937,399.57142857142856,135.86363636363637,298.35833333333335,1826487.0,27688,199.0
938,199.0,135.86363636363637,298.35833333333335,1826487.0,25702,199.0
939,2683.0981704596156,138.35,178.93333333333334,3064672.0,29748,249.0
940,2683.0981704596156,138.35,271.4418604651163,1292277.0,25169,50.0
941,2683.0981704596156,138.35,126.0,1826487.0,25120,199.0
942,2683.0981704596156,127.51428571428572,543.975,3398297.0,28189,450.0
943,2683.0981704596156,138.35,139.5,1292277.0,28458,50.0
944,399.57142857142856,234.55555555555554,298.35833333333335,1826487.0,24516,199.0
945,2683.0981704596156,2683.0981704596156,635.5217391304348,1826487.0,30156,199.0
946,235.0,210.46808510638297,298.35833333333335,3064672.0,28493,235.0
947,2683.0981704596156,199.0,635.5217391304348,1826487.0,29330,199.0
948,2683.0981704596156,199.0,635.5217391304348,1826487.0,26274,199.0
949,2683.0981704596156,199.0,635.5217391304348,1826487.0,23692,199.0
950,2683.0981704596156,135.86363636363637,2683.0981704596156,1292277.0,28179,65.0
951,2683.0981704596156,285.81081081081084,123.33333333333333,1292277.0,21731,120.0
952,2683.0981704596156,285.81081081081084,243.6,1292277.0,25994,70.0
953,2683.0981704596156,285.81081081081084,274.625,3064672.0,30871,300.0
954,2683.0981704596156,285.81081081081084,250.0,1529314.0,24907,150.0
955,2683.0981704596156,285.81081081081084,250.0,15784147.0,27463,350.0
956,2683.0981704596156,285.81081081081084,274.625,3064672.0,21391,300.0
957,2683.0981704596156,285.81081081081084,2683.0981704596156,1292277.0,30277,50.0
958,2683.0981704596156,595.0,543.975,3398297.0,26328,500.0
959,2683.0981704596156,199.0,271.4418604651163,1826487.0,26458,199.0
960,2683.0981704596156,199.0,271.4418604651163,1826487.0,22255,199.0
961,50.0,50.0,3077.0526315789475,1292277.0,31209,50.0
962,50.0,50.0,298.35833333333335,1292277.0,28961,50.0
963,50.0,50.0,3077.0526315789475,1292277.0,30731,50.0
964,50.0,50.0,50.0,1292277.0,30707,50.0
965,250.0,200.0,271.4418604651163,3064672.0,22489,200.0
966,2683.0981704596156,200.0,224.27777777777777,3064672.0,30283,200.0
967,2683.0981704596156,285.81081081081084,224.27777777777777,1292277.0,26856,60.0
968,2683.0981704596156,285.81081081081084,213.71428571428572,1292277.0,24707,60.0
969,2683.0981704596156,285.81081081081084,178.93333333333334,1292277.0,25504,60.0
970,2683.0981704596156,285.81081081081084,178.93333333333334,1292277.0,25077,50.0
971,2683.0981704596156,285.81081081081084,178.93333333333334,1292277.0,26317,50.0
972,2683.0981704596156,285.81081081081084,178.93333333333334,1292277.0,28634,70.0
973,2683.0981704596156,285.81081081081084,178.93333333333334,1292277.0,22836,60.0
974,2683.0981704596156,285.81081081081084,178.93333333333334,1292277.0,21719,75.0
975,2683.0981704596156,285.81081081081084,181.31578947368422,3064672.0,24013,240.0
976,2683.0981704596156,285.81081081081084,181.31578947368422,1292277.0,30068,100.0
977,2683.0981704596156,285.81081081081084,181.31578947368422,1292277.0,23421,100.0
978,2683.0981704596156,285.81081081081084,181.31578947368422,1529314.0,27952,150.0
979,2683.0981704596156,285.81081081081084,181.31578947368422,1292277.0,22950,100.0
980,2683.0981704596156,285.81081081081084,181.31578947368422,3064672.0,23211,250.0
981,99.0,127.51428571428572,298.35833333333335,1292277.0,21351,99.0
982,2683.0981704596156,127.51428571428572,224.27777777777777,1292277.0,25871,50.0
983,99.0,127.51428571428572,298.35833333333335,1292277.0,24151,99.0
984,99.0,127.51428571428572,298.35833333333335,1292277.0,20375,99.0
985,279.5,127.51428571428572,298.35833333333335,3398297.0,23812,360.0
986,393.3333333333333,127.51428571428572,635.5217391304348,3398297.0,30715,700.0
987,161.33333333333334,127.51428571428572,298.35833333333335,1292277.0,26151,50.0
988,2683.0981704596156,127.51428571428572,224.27777777777777,1292277.0,29216,50.0
989,50.0,127.51428571428572,50.0,1292277.0,22091,50.0
990,2683.0981704596156,210.46808510638297,237.23076923076923,3398297.0,21291,400.0
991,2683.0981704596156,135.86363636363637,165.66666666666666,1292277.0,25307,80.0
992,2683.0981704596156,369400.0,170300.81818181818,57409581.0,25208,294400.0
993,2683.0981704596156,199.0,543.975,1826487.0,20882,199.0
994,200.0,200.0,221.66666666666666,3064672.0,24677,200.0
995,2683.0981704596156,200.0,635.5217391304348,3064672.0,23544,200.0
996,199.0,199.0,199.0,1826487.0,29930,199.0
997,2683.0981704596156,250.0,224.27777777777777,3064672.0,20840,200.0
998,199.0,350.89473684210526,298.35833333333335,1826487.0,28477,199.0
999,532.6666666666666,350.89473684210526,356.0,3398297.0,29718,399.0
1000,1448.5,627.2087101449275,799.2655210918115,1826487.0,20674,199.0
1001,702.5,627.2087101449275,799.2655210918115,1826487.0,22172,199.0
1002,646.5,627.2087101449275,799.2655210918115,1826487.0,26877,199.0
1003,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,25421,199.0
1004,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,26633,199.0
1005,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,28752,199.0
1006,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,26352,199.0
1007,199.0,627.2087101449275,799.2655210918115,1826487.0,24400,199.0
1008,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,25197,199.0
1009,1254.5,627.2087101449275,799.2655210918115,1826487.0,30233,199.0
1010,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,25289,199.0
1011,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,28704,199.0
1012,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,21996,199.0
1013,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,27514,199.0
1014,907.5,627.2087101449275,799.2655210918115,1826487.0,28603,199.0
1015,737.0,627.2087101449275,799.2655210918115,1826487.0,26341,199.0
1016,113.5,627.2087101449275,799.2655210918115,1826487.0,23476,199.0
1017,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,27629,199.0
1018,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,24028,199.0
1019,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,23520,199.0
1020,2683.0981704596156,627.2087101449275,799.2655210918115,3398297.0,24331,500.0
1021,2683.0981704596156,199.0,543.975,1826487.0,28246,199.0
1022,2683.0981704596156,199.0,543.975,1826487.0,27394,199.0
1023,199.0,249.0,189.5,1826487.0,21491,199.0
1024,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,29993,199.0
1025,2683.0981704596156,199.0,799.2655210918115,1826487.0,21140,199.0
1026,2683.0981704596156,199.0,799.2655210918115,1826487.0,27509,199.0
1027,2683.0981704596156,199.0,799.2655210918115,1826487.0,26334,199.0
1028,2683.0981704596156,240.5,181.2,3064672.0,28149,210.0
1029,199.5,135.86363636363637,129.5,1826487.0,22192,199.0
1030,2683.0981704596156,315.81666666666666,150.0,3064672.0,24739,200.0
1031,2683.0981704596156,315.81666666666666,208.0,3064672.0,23946,225.0
1032,272.0,315.81666666666666,356.0,3064672.0,22266,345.0
1033,399.57142857142856,315.0,298.35833333333335,3398297.0,28978,900.0
1034,50.0,70.0,298.35833333333335,1292277.0,21852,50.0
1035,2683.0981704596156,70.0,162.0,1292277.0,21603,50.0
1036,2683.0981704596156,70.0,271.95652173913044,1529314.0,28335,150.0
1037,2683.0981704596156,70.0,271.95652173913044,1292277.0,23506,100.0
1038,2683.0981704596156,70.0,123.33333333333333,1292277.0,27041,50.0
1039,2683.0981704596156,70.0,125.0,1292277.0,23662,50.0
1040,2683.0981704596156,70.0,92.85714285714286,1292277.0,30431,50.0
1041,2683.0981704596156,70.0,92.85714285714286,1292277.0,22143,50.0
1042,2683.0981704596156,70.0,92.85714285714286,1292277.0,21663,50.0
1043,2683.0981704596156,70.0,271.95652173913044,1292277.0,29718,50.0
1044,2683.0981704596156,70.0,271.95652173913044,1292277.0,25179,50.0
1045,2683.0981704596156,70.0,92.85714285714286,1292277.0,25713,50.0
1046,2683.0981704596156,70.0,366.6666666666667,3064672.0,20787,300.0
1047,2683.0981704596156,70.0,169.2,1292277.0,29816,50.0
1048,2683.0981704596156,70.0,2683.0981704596156,1292277.0,22604,50.0
1049,125.0,70.0,10024.5,1292277.0,23586,50.0
1050,2683.0981704596156,70.0,2683.0981704596156,1292277.0,26729,50.0
1051,2683.0981704596156,70.0,530.0,1292277.0,22792,50.0
1052,100.0,2683.0981704596156,2683.0981704596156,1292277.0,23090,100.0
1053,174.5,135.86363636363637,156.0,1292277.0,30408,50.0
1054,2683.0981704596156,127.51428571428572,1518.6923076923076,1292277.0,27773,50.0
1055,2683.0981704596156,127.51428571428572,1518.6923076923076,1292277.0,23250,50.0
1056,2683.0981704596156,135.86363636363637,156.0,1292277.0,24457,50.0
1057,2683.0981704596156,285.81081081081084,271.95652173913044,1292277.0,27941,60.0
1058,2683.0981704596156,285.81081081081084,92.85714285714286,1292277.0,22091,100.0
1059,2683.0981704596156,285.81081081081084,366.6666666666667,3398297.0,23530,600.0
1060,2683.0981704596156,285.81081081081084,271.95652173913044,3398297.0,24174,700.0
1061,2683.0981704596156,285.81081081081084,271.95652173913044,5075889.0,27642,2000.0
1062,2683.0981704596156,285.81081081081084,1100.0,5075889.0,29662,2000.0
1063,2683.0981704596156,285.81081081081084,271.95652173913044,3064672.0,28159,200.0
1064,2683.0981704596156,285.81081081081084,271.95652173913044,1292277.0,21326,140.0
1065,2683.0981704596156,285.81081081081084,271.95652173913044,1292277.0,24404,140.0
1066,2683.0981704596156,285.81081081081084,224.27777777777777,1292277.0,21720,60.0
1067,2683.0981704596156,285.81081081081084,224.27777777777777,1292277.0,20605,60.0
1068,2683.0981704596156,200.0,213.71428571428572,3064672.0,25610,200.0
1069,200.0,210.46808510638297,199.875,3064672.0,23479,200.0
1070,2683.0981704596156,240.5,223.8,3064672.0,24703,220.0
1072,2683.0981704596156,240.5,178.93333333333334,3064672.0,23622,300.0
1073,2683.0981704596156,240.5,271.4418604651163,3064672.0,23409,300.0
1074,2683.0981704596156,240.5,159.5,3064672.0,21480,220.0
1075,2683.0981704596156,240.5,212.25,3064672.0,21453,220.0
1076,2683.0981704596156,240.5,212.25,3064672.0,24332,220.0
1077,2683.0981704596156,240.5,212.25,3064672.0,23242,220.0
1078,2683.0981704596156,240.5,243.6,3064672.0,24210,300.0
1079,2683.0981704596156,240.5,212.25,3064672.0,22923,220.0
1080,2683.0981704596156,240.5,212.25,3064672.0,29147,220.0
1081,2683.0981704596156,240.5,243.6,3064672.0,22051,220.0
1082,2683.0981704596156,199.0,274.625,1826487.0,28637,199.0
1083,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,22154,199.0
1084,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,27570,199.0
1085,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,28997,199.0
1086,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,23965,199.0
1087,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,22834,199.0
1088,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,22426,199.0
1089,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,20858,199.0
1090,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,25110,199.0
1091,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,23143,199.0
1092,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,25750,199.0
1093,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,23876,199.0
1094,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,23403,199.0
1095,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,28302,199.0
1096,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,24784,199.0
1097,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,23874,199.0
1098,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,24867,199.0
1099,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,27955,199.0
1100,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,24010,199.0
1101,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,25127,199.0
1102,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,27876,199.0
1104,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,29955,199.0
1105,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,20993,199.0
1106,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,24326,199.0
1107,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,23165,199.0
1108,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,29998,199.0
1109,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,27025,199.0
1110,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,27653,199.0
1111,565.5,627.2087101449275,799.2655210918115,1826487.0,22416,199.0
1112,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,24473,199.0
1113,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,28321,199.0
1114,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,20507,199.0
1115,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,30190,199.0
1116,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,29228,199.0
1117,2683.0981704596156,199.0,799.2655210918115,1826487.0,30053,199.0
1118,2683.0981704596156,199.0,799.2655210918115,1826487.0,29131,199.0
1119,199.0,199.0,799.2655210918115,1826487.0,21600,199.0
1120,2683.0981704596156,627.2087101449275,799.2655210918115,1826487.0,24714,199.0
1121,2683.0981704596156,2683.0981704596156,543.975,3398297.0,27472,420.0
1122,2683.0981704596156,250.0,543.975,3064672.0,24999,200.0
1123,2683.0981704596156,211.11111111111111,271.4418604651163,1529314.0,24113,150.0
1124,2683.0981704596156,211.11111111111111,1100.0,3064672.0,26687,200.0
1125,2683.0981704596156,211.11111111111111,220.0,3064672.0,21354,200.0
1126,2683.0981704596156,211.11111111111111,220.0,3064672.0,21254,200.0
1127,2683.0981704596156,211.11111111111111,220.0,3064672.0,28057,200.0
1128,2683.0981704596156,211.11111111111111,271.4418604651163,3064672.0,22569,200.0
1129,2683.0981704596156,211.11111111111111,220.0,3064672.0,20756,200.0
1130,2683.0981704596156,2956.868682170542,1518.6923076923076,1826487.0,28816,199.0
1131,2683.0981704596156,2956.868682170542,1518.6923076923076,1826487.0,28358,199.0
1132,2683.0981704596156,2956.868682170542,1518.6923076923076,1826487.0,21276,199.0
1133,2683.0981704596156,199.0,274.625,1826487.0,21980,199.0
1134,2683.0981704596156,199.0,274.625,1826487.0,29590,199.0
1135,2683.0981704596156,199.0,199.0,1826487.0,28626,199.0
1136,2683.0981704596156,627.2087101449275,799.2655210918115,5976883.2,21190,100.0
1137,2683.0981704596156,627.2087101449275,799.2655210918115,6815744.0,26175,800.0
1138,2683.0981704596156,627.2087101449275,799.2655210918115,4404019.2,23805,800.0
1139,2683.0981704596156,2000.0075000000002,459.95717391304345,9216.0,27081,0.03
1140,2683.0981704596156,627.2087101449275,799.2655210918115,3670016.0,27094,200.0
1141,2683.0981704596156,627.2087101449275,799.2655210918115,4613734.4,21153,800.0
1142,2683.0981704596156,627.2087101449275,799.2655210918115,5662310.4,22919,800.0
1143,2683.0981704596156,250.0,271.4418604651163,7444889.6,29672,100.0
1144,2683.0981704596156,627.2087101449275,799.2655210918115,2202009.6,27115,2740.0
1145,2683.0981704596156,2956.868682170542,3231.1855855855847,24576.0,22768,1.88
1146,2683.0981704596156,627.2087101449275,799.2655210918115,244736.0,27737,246.0
1147,2683.0981704596156,627.2087101449275,266.6666666666667,6081740.8,23549,600.0
1148,2683.0981704596156,627.2087101449275,799.2655210918115,2621440.0,28822,800.0
1149,2683.0981704596156,627.2087101449275,799.2655210918115,2306867.2,28074,2420.0
1150,2683.0981704596156,627.2087101449275,799.2655210918115,11534336.0,21611,3000.0
1151,2683.0981704596156,627.2087101449275,799.2655210918115,1258291.2,25545,3160.0
1152,2683.0981704596156,627.2087101449275,799.2655210918115,2936012.8,23488,3680.0
1153,2683.0981704596156,627.2087101449275,799.2655210918115,12373196.8,22039,600.0
1154,2683.0981704596156,627.2087101449275,799.2655210918115,4089446.4,30178,400.0
1155,2683.0981704596156,465.9875,196.37692307692308,908288.0,24664,39.9
1156,2683.0981704596156,627.2087101449275,799.2655210918115,5138022.4,29176,900.0
1157,2683.0981704596156,250.0,197.72222222222223,218112.0,26771,150.0
1158,2683.0981704596156,627.2087101449275,799.2655210918115,99328.0,23208,320.0
1159,2683.0981704596156,465.9875,500.0,205824.0,21809,500.0
1160,2683.0981704596156,627.2087101449275,799.2655210918115,50176.0,29205,750.0
1161,2683.0981704596156,627.2087101449275,799.2655210918115,2726297.6,22617,600.0
1162,2683.0981704596156,627.2087101449275,799.2655210918115,11744051.2,24164,2700.0
1163,2683.0981704596156,627.2087101449275,799.2655210918115,5138022.4,21778,600.0
1164,2683.0981704596156,627.2087101449275,799.2655210918115,7130316.8,27485,400.0
1165,2683.0981704596156,627.2087101449275,200.0,5242880.0,23425,200.0
1166,2683.0981704596156,627.2087101449275,799.2655210918115,3879731.2,26279,200.0
1167,2683.0981704596156,627.2087101449275,799.2655210918115,268288.0,22095,160.0
1168,2683.0981704596156,627.2087101449275,799.2655210918115,8598323.2,25869,600.0
1169,2683.0981704596156,627.2087101449275,799.2655210918115,7130316.8,25018,600.0
1170,2683.0981704596156,627.2087101449275,799.2655210918115,3460300.8,26447,600.0
1171,2683.0981704596156,627.2087101449275,799.2655210918115,4928307.2,20934,600.0
1172,2683.0981704596156,627.2087101449275,799.2655210918115,642048.0,21602,924.0
1173,2683.0981704596156,627.2087101449275,799.2655210918115,1572864.0,26546,1200.0
1174,2683.0981704596156,4416.666666666667,1335.5,0.0,27020,500.0
1175,2683.0981704596156,627.2087101449275,799.2655210918115,2516582.4,27811,1299.0
1176,2683.0981704596156,3.7304347826086954,799.2655210918115,1468006.4,23760,3.0
1177,2683.0981704596156,250.0,149.15217391304347,95232.0,25787,50.0
1178,2683.0981704596156,627.2087101449275,799.2655210918115,53248.0,22249,40.0
1179,2683.0981704596156,627.2087101449275,200.0,7025459.2,26844,200.0
1180,2683.0981704596156,627.2087101449275,799.2655210918115,6396313.6,23343,900.0
1181,2683.0981704596156,250.0,271.4418604651163,276480.0,27970,400.0
1182,2683.0981704596156,250.0,271.4418604651163,309248.0,26180,650.0
1183,2683.0981704596156,627.2087101449275,799.2655210918115,575488.0,26834,595.0
1184,2683.0981704596156,627.2087101449275,799.2655210918115,1153433.6,29438,1740.0
1185,2683.0981704596156,627.2087101449275,799.2655210918115,79872.0,24770,68.0
1186,2683.0981704596156,627.2087101449275,799.2655210918115,128000.0,24399,138.0
1187,1000.0,2896.470588235294,3077.0526315789475,102400.0,27960,1000.0
1188,2683.0981704596156,627.2087101449275,799.2655210918115,101376.0,21711,90.0
1189,5000.0,2896.470588235294,3077.0526315789475,231424.0,22582,5000.0
1190,2683.0981704596156,2896.470588235294,3077.0526315789475,236544.0,24283,5000.0
1191,2683.0981704596156,627.2087101449275,799.2655210918115,18432.0,25953,12.0
1192,2683.0981704596156,627.2087101449275,799.2655210918115,105472.0,29564,97.0
1193,2683.0981704596156,627.2087101449275,799.2655210918115,7235174.4,27913,600.0
1194,2683.0981704596156,627.2087101449275,799.2655210918115,3460300.8,27042,200.0
1195,2683.0981704596156,627.2087101449275,799.2655210918115,1677721.6,28208,1800.0
1196,2683.0981704596156,627.2087101449275,799.2655210918115,7969177.6,29069,800.0
1197,2683.0981704596156,627.2087101449275,799.2655210918115,2516582.4,21020,600.0
1199,2683.0981704596156,465.9875,286.3333333333333,293888.0,20950,500.0
1200,2683.0981704596156,627.2087101449275,799.2655210918115,1258291.2,28144,2380.0
1201,2683.0981704596156,627.2087101449275,799.2655210918115,310272.0,20467,180.0
1202,2683.0981704596156,627.2087101449275,799.2655210918115,4508876.8,26699,600.0
1203,2683.0981704596156,627.2087101449275,799.2655210918115,2936012.8,29910,400.0
1204,2683.0981704596156,627.2087101449275,799.2655210918115,2097152.0,29735,600.0
1205,2683.0981704596156,627.2087101449275,799.2655210918115,1048576.0,24054,3360.0
1206,2683.0981704596156,627.2087101449275,799.2655210918115,4404019.2,24316,600.0
1207,2683.0981704596156,627.2087101449275,799.2655210918115,6606028.8,26098,600.0
1208,2683.0981704596156,627.2087101449275,799.2655210918115,6710886.4,20650,7589.0
1209,2683.0981704596156,627.2087101449275,799.2655210918115,910336.0,22116,1299.0
1210,2683.0981704596156,627.2087101449275,799.2655210918115,47104.0,28435,39.0
1211,2683.0981704596156,627.2087101449275,799.2655210918115,4404019.2,26079,400.0
1213,2683.0981704596156,627.2087101449275,799.2655210918115,2831155.2,30083,2600.0
1214,2683.0981704596156,627.2087101449275,799.2655210918115,4823449.6,25761,200.0
1215,2683.0981704596156,627.2087101449275,799.2655210918115,1992294.4,22939,2813.0
1216,2683.0981704596156,627.2087101449275,799.2655210918115,437248.0,21968,30.0
1217,2683.0981704596156,627.2087101449275,799.2655210918115,4089446.4,28297,400.0
1218,2683.0981704596156,627.2087101449275,799.2655210918115,5976883.2,27107,600.0
1219,2683.0981704596156,627.2087101449275,799.2655210918115,3774873.6,29043,400.0
1220,2683.0981704596156,627.2087101449275,416.2142857142857,226304.0,22581,129.0
1221,2683.0981704596156,627.2087101449275,799.2655210918115,963584.0,21989,2440.0
1222,2683.0981704596156,627.2087101449275,799.2655210918115,10590617.6,24168,1800.0
1223,2683.0981704596156,627.2087101449275,799.2655210918115,2306867.2,24325,400.0
1224,2683.0981704596156,627.2087101449275,799.2655210918115,3565158.4,28147,600.0
1225,2683.0981704596156,627.2087101449275,799.2655210918115,2202009.6,30251,2580.0
1226,2683.0981704596156,627.2087101449275,200.0,5557452.8,20915,200.0
1227,2683.0981704596156,627.2087101449275,200.0,6920601.6,20991,200.0
1228,2683.0981704596156,627.2087101449275,799.2655210918115,317440.0,22298,2500.0
1229,2683.0981704596156,1500.0,2683.0981704596156,584704.0,25460,2000.0
1231,2683.0981704596156,627.2087101449275,3672.7868852459014,217088.0,22294,205.0
1232,2683.0981704596156,627.2087101449275,3672.7868852459014,180224.0,21297,174.0
1233,2683.0981704596156,2683.0981704596156,3672.7868852459014,450560.0,21791,10000.0
1234,1000.0,891.6666666666666,298.35833333333335,174587904.0,27675,1000.0
1235,2683.0981704596156,627.2087101449275,1047.0,1468006.4,23486,1624.0
1237,2683.0981704596156,165.9090909090909,196.37692307692308,1992294.4,25698,280.0
